Blank1,Blank2,Cab Number,Lat,Long,All counties,Fibre Services Live,Fibre Build Commenced,Fibre Services Planned,cab message
,,LKY1_022,54.947215,-7.761697,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_023,54.94584,-7.737496,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_024,54.981188,-7.722047,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_025,54.967633,-7.711409,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_026,54.960332,-7.691872,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_027,54.96849,-7.761881,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_028,54.949535,-7.716403,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_029,54.963773,-7.761897,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_030,54.973189,-7.726161,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_031,54.969849,-7.73087,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_032,54.961431,-7.713504,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_033,54.933093,-7.695673,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_034,54.938593,-7.731672,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_035,54.946444,-7.727112,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_036,54.968631,-7.756753,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_037,54.939712,-7.745893,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_038,54.968535,-7.768004,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_039,54.950617,-7.732434,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_040,54.953037,-7.731879,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_041,54.954009,-7.735322,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_042,54.950431,-7.739122,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_043,54.948412,-7.738051,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_044,54.951253,-7.735091,,3,,,Fibre Broadband Cabinet is Live 
,,LKY1_045,54.951236,-7.735051,,3,,,Fibre Broadband Cabinet is Live 
,,LME1_E01,52.136941,-7.933834,,1,,,Fibre Broadband Cabinet is planned for this location
,,LMK1_001,52.656249,-8.606597,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_002,52.652165,-8.626487,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_003,52.648476,-8.630419,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_004,52.66589,-8.61722,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_005,52.669252,-8.621427,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_006,52.648553,-8.621247,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_007,52.656283,-8.622321,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_008,52.652177,-8.615554,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_013,52.661445,-8.6187,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_014,52.660782,-8.613297,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_015,52.652191,-8.615491,,1,,,Fibre Broadband Cabinet is planned for this location
,,LMK1_017,52.646832,-8.615497,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_018,52.65992,-8.626963,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_019,52.656572,-8.627783,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_020,52.6725,-8.625744,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_021,52.648366,-8.619331,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_024,52.663586,-8.624971,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_025,52.652213,-8.615403,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_026,52.659935,-8.602423,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_027,52.658213,-8.597405,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_028,52.661953,-8.621126,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_029,52.663502,-8.627766,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_030,52.659088,-8.637772,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_031,52.660503,-8.624228,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_032,52.659767,-8.62921,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_033,52.659188,-8.631183,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_034,52.659958,-8.633075,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_035,52.664774,-8.609148,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_037,52.66098,-8.628822,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_038,52.661751,-8.615763,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_039,52.661429,-8.608837,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_040,52.663734,-8.621577,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_041,52.658704,-8.630034,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_042,52.657677,-8.641002,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_043,52.657204,-8.63541,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_044,52.668608,-8.620889,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_045,52.667586,-8.621971,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_046,52.659986,-8.621095,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_047,52.657737,-8.63258,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_048,52.664454,-8.619425,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_049,52.661455,-8.63183,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_050,52.661564,-8.631807,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_051,52.66442,-8.602518,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_052,52.652489,-8.632717,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_053,52.661544,-8.631752,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_054,52.6613,-8.630375,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_057,52.660482,-8.626153,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_061,52.655639,-8.63461,,2,,,Fibre Build commenced - completion work is in progress
,,LMK1_063,52.662312,-8.625159,,2,,,Fibre Build commenced - completion work is in progress
,,LMK1_064,52.662318,-8.627569,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_065,52.659659,-8.616864,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_066,52.665924,-8.621767,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_067,52.66351,-8.617609,,2,,,Fibre Build commenced - completion work is in progress
,,LMK1_068,52.66466,-8.623249,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_069,52.663239,-8.626443,,1,,,Fibre Broadband Cabinet is planned for this location
,,LMK1_070,52.663247,-8.626189,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_078,52.665515,-8.626062,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_080,52.665515,-8.626062,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_081,52.667994,-8.624531,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_083,52.662497,-8.630896,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_086,52.662234,-8.629725,,3,,,Fibre Broadband Cabinet is Live 
,,LMK1_087,52.661095,-8.632679,,3,,,Fibre Broadband Cabinet is Live 
,,LMW1_E01,54.850519,-8.32237,,1,,,Fibre Broadband Cabinet is planned for this location
,,LND1_001,53.358462,-6.449783,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_002,53.351401,-6.464551,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_003,53.357171,-6.47179,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_004,53.352605,-6.461508,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_005,53.349915,-6.45042,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_010,53.350621,-6.466478,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_011,53.36157,-6.451676,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_012,53.363387,-6.449337,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_013,53.356845,-6.441225,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_014,53.354973,-6.458176,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_015,53.35686,-6.465516,,3,,,Fibre Broadband Cabinet is Live 
,,LND1_E01,53.356745,-6.448829,,1,,,Fibre Broadband Cabinet is planned for this location
,,LNE1_E01,53.59434,-9.703734,,1,,,Fibre Broadband Cabinet is planned for this location
,,LNF1_E01,55.174396,-7.491961,,1,,,Fibre Broadband Cabinet is planned for this location
,,LOD1_001,53.73595,-7.800769,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_002,53.730995,-7.80149,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_003,53.727375,-7.800271,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_004,53.7413,-7.802433,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_005,53.724619,-7.804728,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_006,53.728983,-7.789086,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_007,53.727969,-7.804052,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_008,53.720005,-7.791392,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_009,53.725669,-7.790897,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_010,53.724997,-7.797729,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_012,53.73091,-7.784082,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_013,53.723395,-7.778643,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_014,53.728679,-7.779799,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_015,53.721616,-7.808189,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_016,53.719103,-7.792317,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_017,53.730223,-7.778229,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_018,53.747686,-7.800888,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_020,53.722039,-7.81697,,2,,,Fibre Build commenced - completion work is in progress
,,LOD1_021,53.724237,-7.800036,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_022,53.737994,-7.80887,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_023,53.727895,-7.799096,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_025,53.740505,-7.798935,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_026,53.73446,-7.780394,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_027,53.734443,-7.806088,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_028,53.755887,-7.792712,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_031,53.723172,-7.796124,,3,,,Fibre Broadband Cabinet is Live 
,,LOD1_E01,53.72941,-7.800921,,1,,,Fibre Broadband Cabinet is planned for this location
,,LPT1_E01,53.531034,-7.309063,,1,,,Fibre Broadband Cabinet is planned for this location
,,LTH1_001,53.970992,-6.487698,,1,,,Fibre Broadband Cabinet is planned for this location
,,LTH1_002,53.921566,-6.545643,,1,,,Fibre Broadband Cabinet is planned for this location
,,LTH1_E01,53.951177,-6.540193,,1,,,Fibre Broadband Cabinet is planned for this location
,,LTM1_E01,53.288972,-9.655013,,1,,,Fibre Broadband Cabinet is planned for this location
,,LWD1_001,53.454384,-6.926918,,1,,,Fibre Broadband Cabinet is planned for this location
,,LWD1_002,53.454052,-6.920636,,1,,,Fibre Broadband Cabinet is planned for this location
,,LWD1_E01,53.454064,-6.927465,,1,,,Fibre Broadband Cabinet is planned for this location
,,MAH1_001,51.891972,-8.419696,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_002,51.887402,-8.414112,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_003,51.89412,-8.399396,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_004,51.895899,-8.401293,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_005,51.894347,-8.4082,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_006,51.897529,-8.399661,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_007,51.886545,-8.406642,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_008,51.881504,-8.396528,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_009,51.892852,-8.412473,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_010,51.893946,-8.41182,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_071,51.886436,-8.396052,,3,,,Fibre Broadband Cabinet is Live 
,,MAH1_E01,51.89167924,-8.406017517,,2,,,Fibre Build commenced - completion work is in progress
,,MAL1_E01,55.295945,-7.261688,,1,,,Fibre Broadband Cabinet is planned for this location
,,MBC1_002,53.364627,-6.587002,,3,,,Fibre Broadband Cabinet is Live 
,,MBC1_003,53.372834,-6.592435,,3,,,Fibre Broadband Cabinet is Live 
,,MBC1_004,53.370306,-6.594419,,3,,,Fibre Broadband Cabinet is Live 
,,MBG1_001,52.70175,-6.950532,,3,,,Fibre Broadband Cabinet is Live 
,,MBG1_002,52.700528,-6.963801,,1,,,Fibre Broadband Cabinet is planned for this location
,,MBG1_003,52.735713,-6.974002,,3,,,Fibre Broadband Cabinet is Live 
,,MBG1_004,52.736119,-6.98008,,3,,,Fibre Broadband Cabinet is Live 
,,MBG1_005,52.698904,-6.973651,,3,,,Fibre Broadband Cabinet is Live 
,,MBG1_009,52.700311,-6.927979,,3,,,Fibre Broadband Cabinet is Live 
,,MBG1_010,52.699909,-6.968746,,3,,,Fibre Broadband Cabinet is Live 
,,MBG1_E01,52.70305,-6.95845,,1,,,Fibre Broadband Cabinet is planned for this location
,,MBT1_002,53.042105,-7.297299,,3,,,Fibre Broadband Cabinet is Live 
,,MBT1_E01,53.039463,-7.298913,,1,,,Fibre Broadband Cabinet is planned for this location
,,MBT1_E01,53.039463,-7.298913,,1,,,Fibre Broadband Cabinet is planned for this location
,,MCH1_E01,54.649571,-8.201282,,1,,,Fibre Broadband Cabinet is planned for this location
,,MCM1_001,54.939245,-7.633426,,1,,,Fibre Broadband Cabinet is planned for this location
,,MCM1_002,54.954655,-7.619962,,1,,,Fibre Broadband Cabinet is planned for this location
,,MDN1_001,51.902537,-8.167145,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_002,51.914183,-8.187894,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_003,51.914442,-8.179413,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_004,51.916115,-8.184679,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_005,51.899734,-8.166117,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_006,51.908556,-8.169147,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_007,51.909787,-8.164498,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_008,51.894304,-8.165993,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_009,51.922514,-8.164701,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_010,51.899116,-8.16908,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_011,51.929645,-8.183848,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_012,51.91307,-8.175761,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_013,51.91734,-8.176649,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_014,51.912049,-8.198012,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_016,51.929036,-8.184947,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_017,51.895831,-8.16779,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_021,51.9242,-8.174674,,3,,,Fibre Broadband Cabinet is Live 
,,MDN1_E01,51.916359,-8.174303,,1,,,Fibre Broadband Cabinet is planned for this location
,,MDV1_018,52.786798,-6.168905,,3,,,Fibre Broadband Cabinet is Live 
,,MDV1_019,52.78666,-6.173358,,3,,,Fibre Broadband Cabinet is Live 
,,MER1_001,53.339335,-6.239813,,1,,,Fibre Broadband Cabinet is planned for this location
,,MER1_002,53.33665,-6.251593,,1,,,Fibre Broadband Cabinet is planned for this location
,,MER1_003,53.334718,-6.253714,,1,,,Fibre Broadband Cabinet is planned for this location
,,MER1_009,53.335851,-6.25282,,1,,,Fibre Broadband Cabinet is planned for this location
,,MER1_037,53.336554,-6.2489,,1,,,Fibre Broadband Cabinet is planned for this location
,,MER1_041,53.337056,-6.252745,,1,,,Fibre Broadband Cabinet is planned for this location
,,MER1_071,53.33754,-6.253581,,1,,,Fibre Broadband Cabinet is planned for this location
,,MER1_E01,53.33886,-6.25208,,1,,,Fibre Broadband Cabinet is planned for this location
,,MFM1_E01,53.624544,-7.392686,,1,,,Fibre Broadband Cabinet is planned for this location
,,MGN1_001,54.237295,-6.96724,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_002,54.246071,-6.964253,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_003,54.244911,-6.96055,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_004,54.246623,-6.982307,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_005,54.250413,-6.974017,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_006,54.241727,-6.970739,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_007,54.246015,-6.973602,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_008,54.240174,-6.968969,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_009,54.237331,-6.969944,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_010,54.267059,-6.926112,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_011,54.264878,-6.95947,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_012,54.25472,-6.965066,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_013,54.24641,-6.954029,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_016,54.255436,-6.966436,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_017,54.24618,-6.966219,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_018,54.242923,-6.95252,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_019,54.241127,-6.952546,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_020,54.242564,-6.950641,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_021,54.25648,-6.981946,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_025,54.233637,-6.967247,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_026,54.241841,-6.998337,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_027,54.242439,-6.982034,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_028,54.250116,-6.969143,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_029,54.250196,-6.97567,,3,,,Fibre Broadband Cabinet is Live 
,,MGN1_E01,54.24799,-6.971467,,2,,,Fibre Build commenced - completion work is in progress
,,MGR1_001,53.52887,-7.32824,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_002,53.525603,-7.320778,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_003,53.519552,-7.334182,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_004,53.519918,-7.340862,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_005,53.525008,-7.348414,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_006,53.532845,-7.348776,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_008,53.510627,-7.344862,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_009,53.525797,-7.340078,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_010,53.534621,-7.352189,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_011,53.525757,-7.324977,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_012,53.525814,-7.338212,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_013,53.526747,-7.35224,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_014,53.518275,-7.332894,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_015,53.519365,-7.354749,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_016,53.530987,-7.321896,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_017,53.527126,-7.340224,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_018,53.531435,-7.351289,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_019,53.519323,-7.370737,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_020,53.516205,-7.375791,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_021,53.516764,-7.378871,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_022,53.52819,-7.354057,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_023,53.520132,-7.364766,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_024,53.531315,-7.319573,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_026,53.537627,-7.357676,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_027,53.524371,-7.317716,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_028,53.522734,-7.304947,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_029,53.517973,-7.358272,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_030,53.528581,-7.357698,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_031,53.524011,-7.368146,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_033,53.526506,-7.343086,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_034,53.539355,-7.34398,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_035,53.513897,-7.340047,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_036,53.522922,-7.350897,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_037,53.5293,-7.310882,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_038,53.525151,-7.366472,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_042,53.518803,-7.330146,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_043,53.525055,-7.319277,,3,,,Fibre Broadband Cabinet is Live 
,,MGR1_E01,53.523949,-7.342264,,2,,,Fibre Build commenced - completion work is in progress
,,MHZ1_001,53.449285,-6.139775,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_002,53.449952,-6.155357,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_003,53.450052,-6.152836,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_004,53.451213,-6.152374,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_005,53.449291,-6.164161,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_006,53.446231,-6.173376,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_007,53.452001,-6.183862,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_008,53.453704,-6.182714,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_009,53.452219,-6.172587,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_010,53.452182,-6.157023,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_012,53.449343,-6.180357,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_013,53.450697,-6.144788,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_014,53.452911,-6.15426,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_017,53.454679,-6.154737,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_018,53.44909,-6.183066,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_021,53.454941,-6.178666,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_022,53.453075,-6.18591,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_023,53.447384,-6.180016,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_025,53.444739,-6.130815,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_029,53.4516,-6.189589,,1,,,Fibre Broadband Cabinet is planned for this location
,,MHZ1_030,53.452612,-6.197112,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_035,53.444693,-6.139266,,3,,,Fibre Broadband Cabinet is Live 
,,MHZ1_040,53.453107,-6.202222,,3,,,Fibre Broadband Cabinet is Live 
